order_purchase_timestamp_encoded_days (recency),frequecy,payment_value
2121,1,106.78
2129,2,167.81
2071,1,299.34
2266,1,103.37
2249,1,50.78
2059,1,44.52
2105,1,45.48
1995,1,126.03
2420,1,32.53
1919,1,63.33
2026,1,218.27
2361,1,93.72
2070,1,43.76
1988,1,933.12
2152,1,116.94
2282,1,502.98
1981,1,150.15
2041,1,138.72
2093,1,69.84
2041,2,609.66
2128,1,175.87
1959,1,124.7
1860,1,414.04
2309,1,169.83
1989,1,48.18
2114,1,59.79
1888,1,52.04
2384,1,76.6
2297,1,65.5
2058,1,33.1
1989,1,69.97
1946,1,60.39
2452,1,157.8
2227,2,182.17
1903,1,59.87
1902,1,128.89
2087,1,36.01
2048,1,349.18
2143,1,409.88
2080,1,327.62
2037,1,66.81
1902,1,201.43
2415,1,80.75
2095,1,210.85
2098,1,177.49
2030,1,33.88
1912,1,232.43
2295,1,276.03
2108,1,83.68
2367,2,173.25
2098,1,87.62
2056,1,17.68
1986,1,2759.95
1966,1,55.95
2072,1,63.27
2244,1,136.98
2313,1,69.73
2105,1,209.20000000000002
1951,1,87.16
2430,1,197.97
2406,1,152.47
1970,1,1023.87
2064,1,76.08
2408,1,101.23
2378,1,24.86
2145,1,158.13
2176,1,62.28
2220,1,168.2
1886,1,36.46
1951,1,388.74
2035,1,86.37
2129,1,44.11
2266,1,92.57
2251,1,118.96
1939,1,223.74
1940,1,117.46
2375,1,191.19
2082,1,34.0
2380,1,149.16
2129,1,280.64
1952,1,355.03
1902,1,58.18
2308,1,74.03
2055,1,45.31
2268,1,143.18
1954,1,309.89
1990,1,247.48
2026,1,278.37
2084,1,87.86
2437,1,293.2
2093,1,37.77
2138,1,335.47
1895,1,178.21
1994,2,86.05
2217,1,133.76
2121,2,40.1
2066,2,637.11
1993,1,137.45
2019,1,455.04
1965,1,45.39
2150,1,310.2
1914,1,164.56
2074,1,206.42
2015,2,626.68
1982,1,129.24
2409,1,92.86
2150,1,189.36
1952,1,226.95
2444,1,326.24
2035,1,115.66
2202,1,292.72
2111,1,22.75
1987,1,103.49
2385,1,76.12
2047,1,98.39
1995,1,286.45
1898,1,80.63
2059,1,48.09
2142,1,169.28
2308,1,57.68
2392,1,39.9
2354,1,27.77
2057,2,227.13
2047,1,65.13
2014,1,82.23
1896,1,70.49
2089,1,122.37
2050,1,76.2
2190,1,228.62
2294,1,369.01
2074,2,27.05
2106,1,66.74
1912,1,138.97
1990,2,144.58
2443,1,98.79
2223,1,90.6
2172,1,46.05
2369,1,251.96
1991,1,115.15
2002,1,66.05
2387,1,51.64
2021,1,188.52
2342,1,117.94
2082,1,37.11
2451,1,147.9
2169,1,33.68
1914,1,1027.51
2148,1,75.07
2016,1,138.28
2182,1,155.14
2097,1,75.07
2336,1,57.24
2150,1,58.62
2301,1,474.37
2343,1,64.0
2012,1,188.97
1916,1,70.26
1945,1,18.29
2307,1,144.59
1984,1,200.08
2329,1,53.0
2063,1,124.52
1896,1,276.78
2271,2,81.12
2401,1,142.3
2147,1,121.91
1986,1,42.12
2167,1,131.73
2019,1,51.13
1950,1,63.42
2251,1,151.09
2331,1,27.77
1992,4,97.39
1952,1,246.84
2307,1,81.12
2186,1,78.65
1963,1,719.74
1942,1,138.46
1996,1,913.16
2296,1,40.1
1994,1,68.98
2142,1,33.75
1986,1,139.8
1927,1,230.32
2139,2,306.75
2405,2,433.05
1981,1,187.66
1886,1,27.3
2382,1,239.81
2193,1,55.09
2144,1,76.66
2045,1,37.38
2153,1,77.56
2138,1,59.14
2219,1,101.24
2275,1,90.05
1917,1,42.07
2026,1,189.57
1948,1,106.85
1972,1,47.75
1960,1,204.24
2093,1,408.12
1939,1,90.83
2171,1,25.1
2142,1,76.08
2149,1,602.58
2120,1,67.41
2115,1,106.95
2235,1,202.06
2211,1,133.58
1961,1,1327.72
2104,1,51.75
2149,1,190.37
2080,1,88.0
2301,1,26.77
2126,1,33.72
2085,1,220.88
1891,1,170.91
2085,1,39.09
2168,1,68.33
2145,1,24.75
2098,1,226.22
2042,1,75.69
2118,1,81.21
2321,1,77.57
2014,1,92.1
2007,1,227.63
2203,2,111.48
2004,1,183.95
2452,1,120.5
2338,1,601.49
1980,1,194.11
2012,1,110.44
1959,1,76.87
2055,1,216.05
1912,1,90.99
2300,1,261.24
2203,1,144.42
2408,1,60.65
1976,1,298.99
2064,1,87.1
2212,1,73.47
1937,1,348.24
2350,1,163.78
2346,1,69.26
1917,1,48.43
2104,1,179.45
2233,1,67.6
1888,1,60.62
2099,1,1724.04
1910,1,37.37
2247,1,71.14
2076,1,23.6
2063,2,91.29
1895,1,68.35
2143,1,65.09
2271,1,166.67
2237,1,38.01
2157,1,171.87
2223,1,140.94
2341,1,74.05
1897,1,143.24
2129,1,74.17
2114,2,28.4
1958,1,84.34
2207,1,73.13
2104,1,153.14
1987,1,2616.0
1948,1,111.52
2310,1,153.72
2245,1,75.07
2268,1,266.49
2174,2,77.78
2069,2,65.71
1950,1,57.86
1979,1,176.81
2080,1,149.02
2124,1,52.77
2199,1,132.39
1996,1,88.36
1921,1,94.72
2028,1,111.72
1936,1,178.23
2287,1,44.0
2014,1,209.15
2099,1,45.0
2038,1,44.66
2226,1,54.05
2224,1,270.64
1885,1,107.29
2216,1,75.06
2036,1,44.13
2411,1,136.26
2272,1,380.94
2057,1,173.27
2083,1,617.93
2228,1,68.72
1948,1,101.55
2025,1,783.28
2295,1,17.59
2059,1,1981.22
1953,1,134.42
2048,1,37.61
2353,1,376.17
1962,1,83.33
2402,1,128.88
2176,1,21.01
1959,1,87.47
2151,1,41.38
2171,1,230.6
2255,1,112.51
1898,1,235.12
2086,1,312.44
1889,2,131.46
2049,1,238.41
2085,1,152.02
1940,1,74.51
2343,1,153.09
2334,1,30.01
2116,2,38.01
2359,1,77.16
2219,1,52.68
2412,1,163.27
1954,1,899.27
2214,1,33.68
2361,1,179.15
1993,1,432.21
1982,1,298.67
2149,1,205.07
2062,1,248.8
1890,1,30.13
2037,1,72.83
2290,1,74.07
2081,1,45.5
1998,1,142.89
2153,1,61.77
2194,1,100.83
2119,1,49.24
2320,1,26.09
2024,1,27.29
1916,1,277.0
2131,1,55.0
2421,1,118.03
2057,1,96.71
2160,1,38.0
1911,1,101.64
1982,1,47.61
2149,2,299.76
2281,1,27.77
2151,1,63.99
2208,1,131.14
2275,1,56.01
2159,1,173.84
2396,1,82.68
2011,1,49.22
1932,1,285.73
1993,1,46.22
2153,1,112.4
2146,1,101.34
2103,1,157.36
2152,1,398.86
2187,1,90.99
2227,1,88.56
1988,1,116.82
2005,1,26.63
1958,1,309.61
2061,1,201.08
2012,1,718.76
1990,1,176.17
2086,1,60.03
1978,1,30.78
1901,1,37.95
2063,1,131.16
2316,1,74.55
2332,1,126.3
2135,1,88.39
1884,1,292.63
2102,1,106.01
1989,1,123.59
2060,1,64.09
2380,1,86.09
2319,1,105.28
2343,1,122.62
2126,1,379.07
2148,1,218.55
2064,1,17.77
2062,1,163.08
1952,1,813.33
2255,1,177.38
2152,1,43.55
2180,1,637.65
1981,1,741.73
1994,1,68.22
2079,1,126.53
1910,1,308.79
2064,1,71.14
2164,1,55.1
2353,1,143.12
2238,1,121.26
2348,1,86.95
1965,1,34.39
2100,1,50.85
1982,1,239.96
2028,1,62.23
2161,1,123.56
2186,1,79.2
1951,1,169.14
1944,1,150.98
2197,1,223.82
1941,1,48.3
1919,1,168.8
1999,1,182.85
2113,1,84.12
2019,1,46.02
2409,1,178.97
1973,1,105.41
2047,1,163.3
2043,1,28.88
2182,3,226.9
2108,1,66.78
2086,1,29.69
2145,1,116.84
2135,1,52.38
2411,1,32.79
2359,1,239.81
1946,1,234.62
1886,1,194.56
2244,1,128.24
2054,1,67.3
1944,2,38.41
2344,1,115.28
2193,1,59.34
2159,4,36.09
2057,1,65.61
2236,1,39.28
2170,1,53.27
2379,1,128.48
2092,1,66.78
2171,1,38.26
2254,1,86.15
2005,1,212.83
2413,1,345.15
2324,1,187.55
2202,1,60.75
2367,1,100.91
2154,1,286.65
1881,1,73.98
2070,1,134.45
2009,1,134.06
1887,1,126.86
2171,2,41.75
2028,1,108.59
2000,1,162.91
2300,1,156.33
1912,1,122.01
1938,1,58.65
2258,1,54.09
2097,1,53.62
2281,2,75.24
2055,1,223.93
2057,2,171.08
1960,1,75.27
2442,1,194.01
1901,1,157.04
1891,1,2713.36
1915,1,94.04
2279,1,118.75
2071,1,230.1
2007,1,138.62
2322,1,70.03
2090,1,167.07
1978,1,36.95
1912,1,125.26
1961,1,219.27
2104,1,34.59
2056,1,133.76
2156,1,218.24
2102,1,107.53
2013,1,103.32
1957,1,48.7
1945,1,448.91
2319,1,347.97
2419,2,76.66
2233,1,50.85
2270,1,62.01
2105,1,68.51
1930,1,97.36
1936,2,120.65
2278,1,61.72
2300,1,85.48
1902,1,70.42
2116,1,106.29
1960,1,157.66
2029,1,198.73
1914,1,108.83
2043,1,186.84
2034,1,32.38
2007,1,153.39
2190,1,525.32
2289,1,339.49
2025,1,300.38
2147,1,69.05
2010,1,63.88
2234,1,105.99
2090,1,321.82
1984,1,81.92
2154,1,112.94
2024,1,84.14
1981,1,213.53
1905,1,100.18
2174,1,188.06
2084,1,77.89
2149,1,31.77
2384,1,35.0
2198,1,386.24
2081,1,215.33
2152,1,200.01
2007,1,189.56
2259,1,395.58
2002,2,171.77
2076,1,398.42
2250,1,42.77
2052,1,238.65
2001,1,162.85
2039,1,32.07
2056,1,164.24
1946,1,67.43
1983,1,313.18
2120,1,448.44
2020,1,122.81
2201,1,53.51
1909,1,97.86
2168,1,47.59
1884,1,101.39
1890,1,41.26
2076,1,93.98
2127,1,362.39
1884,1,69.09
2067,1,44.6
2102,1,203.31
2149,1,225.71
2034,1,197.27
2249,1,1650.56
2256,2,125.21
2296,1,520.65
2183,1,65.0
1988,1,124.6
2163,1,299.98
2082,1,58.59
2387,1,202.28
1922,1,121.62
2417,1,300.25
2003,2,63.18
2010,1,48.13
2240,1,122.49
1984,1,58.16
2087,2,106.37
2289,1,168.37
2069,1,32.77
1919,1,94.14
1895,1,289.89
2160,2,143.7
1930,1,89.49
1953,1,85.81
2010,1,164.55
2009,1,133.25
2303,1,87.73
2170,1,128.83
2143,1,66.71
2144,1,55.01
2161,1,112.76
2036,1,204.45
2113,1,109.02
2041,1,126.42
2273,1,228.82
2037,1,101.64
1964,1,28.18
2043,1,43.8
2149,1,62.44
1977,1,109.44
2420,1,39.72
2068,1,47.69
1896,1,157.79
2193,1,35.0
2058,1,603.24
2218,1,116.45
2253,1,42.77
1993,1,47.38
1917,1,70.89
2026,1,198.68
2342,1,287.97
2366,1,305.78
2126,1,88.72
2297,1,28.0
1905,1,83.05
2435,1,130.84
2286,3,161.46
2394,1,314.41
1917,1,46.8
1918,1,275.38
2041,1,82.33
2017,1,149.19
1927,1,138.5
2330,1,31.6
2067,1,127.95
1937,1,72.78
2100,1,260.13
2101,1,368.57
1961,1,67.83
2049,1,71.96
2017,1,83.5
1905,1,247.7
1987,1,396.05
2402,1,166.11
2095,1,87.45
2425,1,56.12
2147,1,122.34
1916,1,390.9
2096,1,102.56
2294,1,104.07
2161,1,95.21
2379,1,54.42
2034,1,193.59
2055,1,69.78
1933,1,183.86
2020,1,123.27
1985,1,488.7
2007,1,1130.03
2398,1,294.54
1995,1,36.98
1956,1,40.34
2272,1,226.23
2041,1,1730.87
2155,1,101.74
2165,1,113.2
2154,1,106.78
2224,1,83.72
2065,1,108.52
1936,1,198.46
1949,1,94.66
2160,1,24.68
2035,1,57.38
2062,1,779.98
2286,1,56.78
2155,1,185.03
2247,1,115.76
1908,1,35.36
2242,1,18.77
2439,1,67.42
2147,1,84.72
2128,1,195.0
2008,1,59.34
2081,1,200.02
2033,1,160.62
2085,1,353.31
1954,1,55.53
2104,1,116.72
2432,1,396.86
2065,1,51.09
2153,1,169.64
2033,1,57.23
1914,1,190.82
1911,1,87.2
2364,1,203.81
2345,2,115.46
1899,1,48.33
1909,1,371.55
2112,1,58.99
2042,1,38.69
2291,1,85.75
1972,1,114.25
2154,1,96.8
2038,1,293.28999999999996
1998,1,32.37
2003,1,37.61
2150,1,64.53
2267,1,215.14
1924,1,24.38
2476,6,18.62
1890,1,116.93
2034,1,70.28
1979,1,69.9
2338,1,37.08
2152,1,259.91
1990,1,308.6
2009,1,52.34
1999,1,205.55
2032,1,47.92
2364,1,93.31
1926,1,68.46
2103,1,89.88
1993,1,89.32
2062,2,77.9
1994,1,111.76
2197,1,91.97
1912,1,150.37
2149,1,282.38
2093,1,174.43
2449,1,95.59
1952,1,573.56
1947,1,90.83
2196,1,152.61
2358,1,175.76
2205,1,367.6
2234,1,90.19
2328,1,94.99
2095,1,72.68
1957,1,69.32
2041,1,92.84
1967,1,124.5
2147,1,144.54
2009,1,97.4
1893,1,67.58
2297,1,117.85
2005,1,128.25
2333,1,165.11
2084,1,143.41
2085,1,137.6
2000,1,21.39
2100,1,58.59
2106,1,57.43
1969,1,221.13
2034,1,387.44
1880,1,275.45
2001,1,99.9
2076,1,109.77
1908,1,54.37
2278,1,315.11
2236,1,75.65
2383,1,210.18
1891,1,34.35
2188,1,156.19
1882,1,118.35
2237,1,60.0
2203,1,113.62
1893,1,37.79
2247,1,101.16
2010,1,123.18
2188,1,65.14
2316,1,230.2
2013,1,158.21
2196,1,2023.58
2378,1,926.3
2052,1,64.01
1930,1,69.05
2073,1,107.0
2119,1,33.99
2181,1,46.59
2147,1,33.09
2158,1,45.62
1910,1,169.15
2285,1,148.06
1924,1,214.73
2152,1,195.0
2414,1,59.51
2455,1,210.08
2387,1,625.4
2141,1,152.77
2046,1,243.45
1903,1,419.79
2179,1,364.64
2467,1,49.01
2058,1,66.5
1957,1,84.45
2321,1,61.59
2136,1,72.14
1989,1,99.9
1902,1,284.82
1973,1,61.83
2009,1,200.88
2009,1,82.37
2008,1,75.01
2328,1,257.93
2379,1,85.6
2128,1,82.59
1957,2,181.69
1960,1,89.96
2311,1,250.84
2187,1,65.94
2050,1,71.96
2269,1,166.71
2300,1,104.19
1920,1,37.83
1905,1,75.68
1986,1,162.89
2228,1,138.87
2154,1,109.16
1906,1,40.27
2024,1,102.0
2140,1,76.66
2071,1,137.55
2066,1,77.57
2335,1,41.36
1896,1,106.76
2094,1,192.44
2448,1,274.38
2014,1,88.13
2074,1,110.87
2248,1,249.18
2211,1,63.01
2029,1,106.74
2059,1,65.69
2184,1,45.09
2148,1,272.71
2417,1,177.37
2137,1,207.15
2079,1,50.77
2387,1,166.25
2026,2,334.8
2256,2,41.69
2147,1,95.21
2151,1,71.36
2156,1,134.76
2067,1,212.8
2268,1,182.93
2192,1,146.94
2445,1,25.85
1973,1,117.07
2042,1,125.52
2024,1,41.13
2112,1,330.95
2101,1,63.51
2037,1,75.25
2035,2,348.14
1918,1,40.27
2125,1,137.99
1983,1,34.23
2152,1,49.4
2034,1,279.1
1927,1,80.34
2192,2,113.48
2005,1,85.84
1897,2,120.98
2225,1,29.77
2094,1,60.85
2358,1,215.47
1982,1,42.78
2260,1,43.09
1980,1,2055.84
2267,1,522.89
2161,1,185.74
2461,1,63.52
2140,1,61.75
1982,1,51.75
2045,1,45.21
2381,1,38.95
2084,1,84.64
1992,1,334.77
2350,1,126.11
1886,1,933.14
2351,1,82.73
2127,1,31.67
2112,1,189.84
2149,2,164.04
2101,1,70.91
2315,1,87.71
2224,1,71.04
2003,1,43.22
2343,1,27.98
2207,1,36.85
2216,1,65.48
2002,2,68.31
1924,1,194.88
2035,1,60.44
2088,1,102.66
1988,1,58.32
2259,1,154.47
2103,1,247.76
2003,1,267.38
2314,1,49.28
2254,1,61.73
2153,2,91.95
2061,1,44.27
1908,1,78.35
2119,1,61.84
1925,1,105.72
2220,1,78.77
2133,1,144.5
2353,1,178.59
2420,1,84.56
2012,1,139.82
2259,1,56.78
2273,1,35.0
2152,1,264.92
2063,1,97.32
2266,1,44.38
2133,1,124.28
2176,1,228.67
1909,1,72.61
2461,1,689.87
2092,1,73.83
2300,1,58.75
2294,1,447.09
1977,1,184.27
2289,1,79.17
2064,1,191.92
2155,1,233.14
2456,1,370.72
2395,2,211.91
1943,1,63.33
2162,1,134.92
2245,1,409.54
2086,1,60.1
2064,1,225.23
2130,1,471.0
1990,1,110.0
2207,1,112.03
2473,1,846.52
2021,1,175.22
2159,1,61.1
2306,1,137.99
2101,1,486.56
2124,1,61.01
2045,1,254.83
2155,1,186.82
2016,1,88.36
2343,1,42.6
2110,1,234.77
2456,1,90.61
2167,1,44.09
2238,1,52.18
2212,2,412.18
2318,1,116.36
2287,1,75.77
2221,1,83.23
1978,1,35.83
2150,1,43.09
2157,1,144.5
1979,1,83.64999999999999
1883,1,92.64
2055,1,87.98
1927,1,21.19
2255,1,107.78
1954,1,220.29
2053,1,52.38
2144,1,361.07
2001,1,43.93
1990,1,614.77
2070,1,63.51
2133,1,105.07
2096,1,73.15
1937,1,78.64
2000,1,106.3
2164,1,22.68
2247,1,107.87
2006,1,64.13
2039,1,57.18
2099,1,164.79
2023,1,259.45
1904,1,559.23
1898,1,279.98
1962,1,68.19
2227,1,810.29
2010,1,95.4
2289,1,54.0
1999,2,32.42
2055,1,39.1
2327,1,242.12
1912,1,197.12
1895,1,205.55
1964,1,62.69
1935,1,88.09
2190,1,89.27
2063,1,175.78
2203,1,158.38
2093,1,64.14
2145,1,47.68
2262,1,685.45
2423,1,161.84
2026,1,341.02
1913,1,134.63
1994,1,113.48
2112,1,64.01
2012,1,108.46
2055,1,198.28
1949,1,103.27
2170,2,73.15
2239,1,122.25
1953,1,117.63
1991,1,117.26
2103,1,251.07
2276,1,464.34
2079,1,163.22
2231,1,23.69
1986,1,156.84
2078,1,27.77
1937,1,51.95
2225,1,112.92
2156,1,87.64
2153,2,153.3
2350,1,239.42
2190,1,61.59
2143,1,75.98
1980,1,102.73
1903,1,157.79
2335,1,129.91
2268,1,82.67
1951,1,188.48
1987,1,261.16
1895,1,36.83
2160,2,189.98
2237,1,86.02
1938,1,283.77
2330,1,361.04
2119,1,100.82
2225,1,133.05
2035,1,197.8
2120,1,67.5
1975,1,143.35
2203,1,129.95
2068,2,50.73
2170,1,107.1
1962,1,31.69
2067,1,50.59
1896,1,42.29
2267,2,356.63
1996,2,133.06
2020,1,143.84
2078,1,140.22
2030,1,134.9
2148,1,112.61
1950,1,338.02
2238,1,70.73
2474,1,666.71
1997,1,103.85
2149,1,116.24
2007,1,149.0
2296,1,635.91
2443,1,66.9
2198,1,126.48
2106,1,43.09
2229,1,34.09
2174,1,215.31
1892,1,95.56
2204,1,174.04
2062,1,71.92
1897,1,48.87
2438,1,66.05
2172,2,173.82
2441,1,172.5
2251,1,218.11
2014,1,61.32
2301,1,234.34
2152,1,58.06999999999999
2402,1,295.12
2093,1,84.23
1893,1,146.4
1994,1,278.65
2351,1,159.76
2284,1,51.2
2343,2,157.72
1905,1,122.43
2282,1,35.8
2088,1,136.61
1903,1,78.42
1993,1,15.38
2142,1,39.0
2189,1,65.5
2163,1,87.36
2054,1,85.25
1956,1,72.85
1988,1,59.38
2270,2,71.77
2108,1,116.36
1922,1,222.08
2151,1,89.28
2259,1,43.53
2260,1,67.89
2102,1,23.12
2080,1,192.47
1953,1,224.1
2038,1,459.95
2230,1,50.1
2106,1,42.58
2214,1,99.95
1918,1,32.37
2058,1,196.01
2247,1,136.99
1897,1,71.7
2031,1,128.35
2032,1,163.98
2041,1,22.61
1951,1,165.57
2084,2,471.0
2006,1,195.86
2199,1,211.6
1903,1,260.5
2456,1,99.14
1958,1,40.18
2146,1,81.21
2145,1,87.81
2192,1,194.18
2281,1,64.0
2059,1,176.65
1997,1,120.74
1917,1,50.93
2213,1,125.53
1990,1,273.83
2420,1,1284.25
2344,1,92.3
1905,1,186.39
2055,1,134.49
2221,1,83.21
2346,1,141.48
2202,1,173.13
1979,1,166.72
2325,1,1830.12
2185,1,158.52
1955,1,95.53
2266,1,50.09
1885,1,88.58
2052,1,85.78999999999999
2014,1,374.07
2016,1,97.12
1991,1,137.55
1881,1,127.08
2222,1,55.01
2010,1,141.72
2060,1,37.27
2028,1,74.62
2304,1,1293.27
2035,1,42.69
2151,1,549.78
1883,1,300.65
2338,1,20.28
1899,2,155.44
1997,1,40.13
2123,1,56.59
2077,1,56.84
2020,1,70.75
2080,1,143.02
2041,1,204.67
2143,1,186.82
1971,1,142.21
1896,1,211.12
1974,1,432.44
2079,1,426.07
2076,1,120.87
1893,1,35.85
1938,1,240.42
2157,1,173.84
2031,1,184.03
1917,2,68.45
2153,1,85.14
1992,2,606.57
2067,1,198.68
2047,1,171.62
2001,1,99.9
1946,1,192.11
2180,1,86.0
2035,2,155.64
1967,1,32.16
1943,1,194.24
2150,1,37.12
2156,1,243.76
2428,1,129.98
1884,1,169.13
2080,1,157.13
2189,1,95.52
2116,1,72.08
2217,1,643.66
2078,1,30.0
2218,1,285.73
2358,1,107.05
1953,1,116.06
2453,1,95.0
2043,1,109.21
2093,1,67.5
2178,1,243.16
2081,1,215.83
2230,1,41.05
2087,1,112.55
2179,1,168.51
1916,1,213.89
2444,1,118.03
2294,1,159.3
2146,1,123.1
2143,1,78.36
2205,1,1121.44
2159,2,124.12
1952,1,376.57
1980,1,1830.99
2194,1,29.77
1904,1,255.76
2077,2,35.0
1987,1,203.23
2212,1,95.21
1970,1,40.69
2119,1,36.35
2202,1,116.24
2317,1,38.84
2262,1,57.8
2154,1,57.55
2418,1,215.86
1981,1,272.64
2299,1,102.03
1960,1,121.39
1902,1,209.46
2201,1,64.87
2237,1,87.73
2159,1,364.99
2003,1,138.72
2148,2,51.69
1932,1,59.0
2104,1,162.65
2041,1,187.19
2028,1,135.74
1959,1,102.26
1895,1,49.81
2088,1,64.0
2177,1,36.24
2097,1,135.49
1943,1,56.6
2205,1,47.68
2032,1,156.99
1997,1,162.63
2053,1,84.63
2161,1,129.0
1944,1,195.17
2045,1,48.63
1953,1,62.98
1876,1,216.58
2362,1,150.04
2048,1,101.54
1884,1,52.75
2127,1,238.69
2343,3,92.1
2225,1,905.76
1908,1,27.46
2008,1,113.46
1998,2,44.23
2037,1,94.61
2000,1,35.29
2255,1,32.1
2366,1,114.53
2359,1,128.15
1955,1,45.25
1957,1,47.39
2080,1,169.49
1999,1,99.9
1912,1,57.98
2292,1,282.43
1974,1,66.26
2407,1,53.73
1887,1,63.82
2289,1,193.07
1940,1,47.91
1905,1,434.32
2039,2,113.11
2152,1,1080.56
1884,1,89.63
2128,1,162.55
2086,1,163.79
2057,1,34.75
2041,1,56.43
2001,1,119.06
2161,1,61.19
2013,1,175.1
1939,1,93.83
2042,1,69.94
2093,1,54.09
2133,1,45.0
1989,1,78.32
1939,1,38.03
2287,1,245.12
1925,1,204.85
2333,1,140.52
1986,1,55.22
2002,1,30.48
2042,1,166.91
2260,1,106.72
1936,1,28.13
1935,1,96.63
2328,1,102.42
2099,1,106.87
1885,1,62.91
2105,1,256.43
2347,1,115.81
2285,1,107.9
2227,1,45.61
1979,1,116.95
1956,1,40.88
2070,2,33.73
1998,1,48.22
2367,1,101.14
2016,1,48.13
2332,1,98.23
2027,1,216.64
2284,1,114.45
2280,1,170.38
2101,1,271.63
1896,4,1202.64
2213,1,83.48
1881,1,315.54
1974,1,69.14
2284,1,36.72
2289,1,61.11
1907,1,47.53
2349,1,458.24
1937,1,53.34
2048,1,53.14
2066,1,184.84
2252,1,33.9
2230,1,90.88
2087,1,33.56
2363,1,386.66
2013,1,276.76
2368,1,30.86
2072,1,65.2
2085,1,84.17
2006,1,76.39
2251,1,587.72
1987,1,79.04
1979,1,291.63
2054,1,72.05
1984,1,111.85
2148,1,202.66
2255,1,58.49
2285,1,134.01
2153,1,156.74
2054,1,257.91
2299,1,35.78
2259,1,100.23
2134,1,62.5
1908,1,146.9
2156,2,65.0
1911,1,359.46
2365,1,94.11
1943,2,11.56
2144,1,57.55
2029,1,103.19
2138,1,36.09
2153,1,358.04
2060,1,170.53
1899,1,65.67
2180,1,801.84
2443,1,168.67
2010,1,124.07
2104,1,86.02
1986,1,38.13
2346,1,117.07
2151,1,40.01
2261,2,167.29
1898,1,58.05
1918,1,57.07
2060,1,122.75
2049,1,64.03
2209,1,348.07
1894,1,62.0
2170,1,104.26
2214,1,30.1
2295,2,65.17
2210,1,89.19
1909,1,318.3
2050,1,34.03
2035,1,223.7
2293,1,60.0
2163,1,43.0
2138,1,36.78
2057,1,247.04
1912,1,291.74
2019,1,132.57
1977,2,22.36
2344,1,154.47
1901,1,161.9
2074,1,49.73
2288,1,94.24
2078,1,54.09
1967,1,50.95
2014,1,29.89
1989,1,39.1
2059,1,51.84
1950,1,48.3
2249,1,122.8
2063,1,729.17
2214,1,91.97
2376,1,469.89
2128,1,260.36
2445,1,98.44
2405,1,678.17
1910,1,37.36
2089,1,64.0
2021,1,120.09
2010,1,133.18
2153,1,30.0
2172,1,91.1
2142,1,148.06
2077,1,112.3
2198,1,34.0
2213,1,345.51
2072,1,162.16
1936,1,141.28
2051,3,84.48
2395,1,154.14
2310,1,205.19
2007,1,148.85
2048,1,33.54
1921,2,72.18
2238,1,377.17
2302,2,29.27
2443,1,40.86
2437,1,34.24
2012,1,59.15
2224,1,76.37
2420,1,99.52
2330,2,103.88
2175,1,27.68
2246,1,2262.8
2132,1,353.3
1928,1,47.91
2135,1,105.38
1912,1,81.24
2021,2,21.38
2185,2,107.78
1965,1,137.23
1918,1,193.06
2173,1,75.08
2009,1,154.38
2140,1,74.16
1932,1,160.05
2260,1,98.98
2252,1,233.68
2177,1,99.24
2276,1,50.69
2141,1,47.68
1949,1,203.99
2078,1,38.28
2068,1,109.9
2014,1,209.06
2057,1,162.26
2345,1,128.01
2003,1,117.35
1943,1,86.66
2063,1,312.44
2297,1,84.62
2024,1,117.46
1884,1,313.75
2000,1,123.92
2179,1,67.68
2417,1,140.34
2101,1,85.24
2335,1,53.55
2223,1,64.1
2079,1,220.54
2293,1,37.44
2278,1,379.2
1906,1,243.58
2189,1,28.71
2031,1,132.24
2169,1,57.77
2076,1,373.88
2121,1,121.27
2008,1,174.75
1954,1,1234.15
1919,1,124.82
2076,1,215.11
2055,1,58.01
2237,1,24.87
1936,1,114.18
2070,1,140.07
2429,1,23.93
1898,1,65.48
2220,1,264.54
2087,1,206.92
2395,1,373.55
1994,1,340.07
2097,1,40.0
2278,1,77.7
1883,1,159.22
1900,1,389.6
2019,1,188.05
2327,1,106.38
1937,1,132.13
1982,1,67.35
2159,1,62.68
2053,1,88.06
2216,1,116.6
1880,2,114.77
1891,1,26.45
2251,1,71.05
1929,1,35.45
2028,1,52.71
2222,1,186.49
2021,1,148.13
2168,1,44.1
1990,1,43.22
2147,1,28.7
2092,1,81.89
2400,1,34.51
2345,1,57.59
1881,1,211.35
2171,1,108.77
2081,1,252.83
2152,1,155.64
2019,1,70.14
2209,1,80.88
2082,1,72.56
2257,1,242.49
1880,1,264.33
2354,1,111.2
2108,1,75.07
2085,1,103.16
1922,1,122.1
2185,1,62.01
2106,1,408.1
2101,1,70.91
2186,1,223.0
2069,1,63.27
1903,1,106.72
2154,1,39.03
2310,1,94.17999999999999
2234,1,762.33
2007,1,159.68
1979,1,95.34
2232,1,359.24
2177,1,31.76
2332,1,33.68
1918,1,180.33
2367,1,72.9
2099,1,916.5
1917,1,38.36
2155,2,41.38
2098,1,43.05
2404,1,65.89
2076,2,147.52
2050,1,165.45
2169,1,387.27
2034,1,21.94
2399,1,47.71
1883,1,380.97
2237,1,302.44
1943,1,125.02
1979,1,313.55
2011,1,57.32
2052,1,289.84
2237,1,143.12
1959,1,137.23
2448,1,91.84
2357,1,251.85
2279,1,278.06
2285,1,40.1
2153,1,157.22
2148,1,106.78
2133,1,125.42
2412,1,362.96
2030,2,161.88
2276,1,96.8
